Status,Seniority,Home,Marital,Records,Job,Income,Debt,Savings
bad,1,rent,single,no_rec,freelance,170,0,12.13714286
good,2,parents,married,no_rec,fixed,100,0,2.2
good,30,rent,married,no_rec,freelance,225,0,7.246153846
good,3,rent,married,yes_rec,fixed,166,0,2.427272727
good,0,parents,single,no_rec,fixed,200,0,6.975
good,10,owner,married,no_rec,fixed,110,0,1.82
good,4,rent,single,no_rec,fixed,110,0,2.304
good,1,owner,married,no_rec,partime,160,300,5.6
good,13,parents,single,no_rec,fixed,204,0,30.42
bad,4,parents,married,no_rec,partime,135,0,4
good,1,parents,single,no_rec,freelance,158,0,20.86153846
good,8,owner,married,yes_rec,freelance,290,0,10.75
good,14,owner,married,no_rec,fixed,100,0,5.333333333
good,6,owner,married,no_rec,fixed,115,2000,1.68
good,1,owner,married,no_rec,partime,149,0,2.674285714
good,16,owner,married,yes_rec,fixed,143,0,6.276923077
good,10,parents,married,yes_rec,fixed,150,0,3.24
good,11,parents,single,no_rec,fixed,199,0,7.156363636
good,40,rent,married,no_rec,fixed,142,0,2.988
bad,13,owner,married,no_rec,fixed,80,0,0.207692308
bad,7,rent,married,no_rec,fixed,93,0,3.456
good,3,parents,separated,no_rec,fixed,113,0,2.88
good,13,parents,married,no_rec,fixed,92,500,1.652459016
good,7,owner,married,no_rec,freelance,205,0,3.6
good,7,owner,single,no_rec,fixed,210,0,6.176470588
good,4,owner,married,no_rec,fixed,256,0,7.84
good,5,rent,married,no_rec,freelance,260,0,5.724
good,7,owner,married,no_rec,fixed,106,0,3.05
good,10,owner,married,no_rec,fixed,160,0,10.66666667
good,16,owner,married,no_rec,fixed,148,0,7.04
good,2,owner,married,no_rec,fixed,220,0,3.48
good,6,owner,married,no_rec,freelance,63,50,-0.5625
good,3,owner,married,no_rec,fixed,106,0,0.469894737
bad,16,owner,married,no_rec,fixed,81,0,0.413793103
bad,1,parents,single,no_rec,fixed,100,0,3.223140496
bad,0,other,married,yes_rec,fixed,260,0,7.4
good,12,owner,married,no_rec,fixed,243,0,7.32
good,1,rent,single,no_rec,fixed,88,0,2.64
good,40,owner,married,no_rec,freelance,186,0,2.96
good,30,owner,married,no_rec,fixed,105,2400,0.346987952
good,5,owner,married,no_rec,freelance,80,2000,-1.028571429
good,10,priv,married,no_rec,fixed,154,0,6.836363636
bad,13,rent,separated,no_rec,freelance,35,0,-0.90625
good,3,rent,married,no_rec,fixed,63,0,-0.18
bad,0,other,married,yes_rec,others,297,0,6.670588235
bad,1,rent,married,no_rec,fixed,161,0,2.470588235
good,25,owner,separated,no_rec,freelance,200,0,3.494117647
good,11,priv,married,no_rec,fixed,140,0,6.514285714
good,7,owner,married,no_rec,fixed,125,0,1.12
good,4,parents,single,no_rec,fixed,78,0,2.064
bad,5,other,single,no_rec,fixed,57,0,1.32
good,31,rent,married,yes_rec,fixed,300,0,9.9
bad,0,other,married,no_rec,freelance,66,0,0.257142857
good,10,owner,married,no_rec,freelance,202,0,5.08
good,16,owner,married,no_rec,fixed,175,1950,2.858181818
good,19,owner,married,no_rec,freelance,150,0,2.661971831
good,0,parents,single,no_rec,others,158,0,6.647058824
bad,3,other,single,no_rec,fixed,92,0,1.88
good,1,owner,married,no_rec,partime,123,1978,2.540509091
bad,1,rent,married,no_rec,freelance,125,0,1.184
bad,0,owner,married,no_rec,partime,113,1500,2.65
good,2,owner,married,yes_rec,freelance,167,0,8.611764706
bad,4,rent,married,yes_rec,fixed,148,0,2.92
bad,0,priv,married,no_rec,partime,156,200,7.9
good,13,owner,married,no_rec,fixed,123,0,3.36
bad,1,owner,married,no_rec,partime,143,2000,0.155172414
bad,17,rent,married,no_rec,fixed,180,0,3.48
bad,0,other,single,no_rec,others,92,0,2.85
good,5,rent,married,no_rec,others,150,0,1.963636364
good,17,owner,married,no_rec,fixed,92,0,1.745454545
good,8,owner,married,no_rec,fixed,139,1300,3.351724138
good,0,owner,married,no_rec,fixed,250,0,10.5
good,5,owner,married,no_rec,fixed,315,0,2.88
bad,8,owner,married,yes_rec,fixed,121,0,7.74
good,3,owner,single,no_rec,fixed,180,0,8.7
good,18,owner,married,yes_rec,fixed,129,0,1.476923077
good,22,owner,married,no_rec,fixed,214,0,6.642857143
good,12,owner,married,no_rec,fixed,99,0,2.945454545
good,12,parents,married,no_rec,freelance,110,0,1.575
bad,13,priv,married,yes_rec,fixed,85,0,0.545454545
good,3,owner,married,yes_rec,fixed,138,0,1.728
good,1,owner,married,no_rec,fixed,93,0,1.98
good,29,owner,married,no_rec,fixed,100,0,1.363636364
good,1,rent,married,no_rec,freelance,160,0,3.36
bad,3,other,married,no_rec,fixed,215,0,4.163265306
good,23,parents,single,no_rec,fixed,90,0,3.142857143
good,20,owner,married,no_rec,fixed,464,0,6.732
good,5,priv,married,no_rec,fixed,167,2160,4.014545455
good,3,rent,married,no_rec,fixed,86,0,0.12
bad,1,priv,married,no_rec,freelance,125,3000,2.333333333
good,15,owner,married,no_rec,fixed,274,0,20.28
good,10,owner,married,no_rec,fixed,135,1440,2.379130435
bad,0,parents,married,yes_rec,fixed,300,0,8.228571429
bad,9,owner,married,yes_rec,freelance,300,300,13.32
good,9,rent,married,no_rec,fixed,128,0,3
good,25,owner,married,no_rec,freelance,90,0,0
bad,19,owner,single,yes_rec,fixed,115,6000,0.8
good,10,rent,married,no_rec,fixed,107,0,5.1
good,10,owner,married,no_rec,freelance,300,0,13.5
good,10,owner,married,no_rec,freelance,230,5000,3
good,4,owner,married,no_rec,fixed,122,1,3.69552
good,1,parents,single,no_rec,partime,43,0,0.677647059
good,1,owner,married,no_rec,freelance,250,0,4.517647059
good,19,parents,married,no_rec,freelance,190,0,2.4
good,6,owner,married,no_rec,freelance,100,2500,1.894736842
good,2,rent,single,no_rec,freelance,246,0,6.516788321
bad,11,rent,married,no_rec,fixed,85,0,0.677647059
good,20,rent,married,yes_rec,fixed,173,0,3.141818182
good,18,rent,married,yes_rec,freelance,150,0,3.6
bad,0,parents,married,no_rec,partime,86,0,-0.15
good,0,parents,single,no_rec,partime,183,0,7.2
bad,1,rent,separated,no_rec,others,100,0,2.4
good,1,owner,married,no_rec,fixed,94,0,2.266666667
good,25,owner,married,no_rec,fixed,150,0,6.646153846
good,15,rent,married,no_rec,freelance,140,0,3.96
bad,21,rent,widow,no_rec,fixed,107,0,2.781818182
good,10,priv,married,yes_rec,fixed,117,0,2.16
good,12,owner,married,no_rec,fixed,230,0,10.73684211
bad,10,rent,divorced,no_rec,freelance,470,0,17.24444444
good,20,other,married,no_rec,fixed,102,0,2.326153846
good,10,owner,married,no_rec,fixed,210,0,9
good,1,parents,single,no_rec,partime,42,0,0.381818182
good,5,rent,single,no_rec,fixed,130,0,8.2
bad,2,priv,married,no_rec,partime,90,2000,1.5
good,15,parents,single,no_rec,fixed,120,0,2.4
good,1,parents,married,no_rec,fixed,117,0,3.109090909
good,11,owner,married,no_rec,fixed,160,0,3.642857143
good,3,rent,married,no_rec,partime,90,0,0.969230769
bad,2,other,married,yes_rec,others,50,0,0.1125
good,15,owner,married,no_rec,freelance,100,5000,-1.333333333
good,13,owner,married,no_rec,fixed,182,2500,3.784615385
bad,11,rent,single,yes_rec,fixed,135,0,2.614285714
good,2,owner,married,no_rec,partime,67,2800,-0.257142857
good,32,owner,married,no_rec,freelance,167,0,2.928
bad,1,owner,married,no_rec,partime,137,1900,3.026086957
good,3,rent,married,no_rec,fixed,140,0,3.364615385
bad,1,parents,single,no_rec,fixed,85,0,1.538461538
good,37,owner,married,no_rec,fixed,324,0,10.8
bad,11,rent,married,yes_rec,freelance,77,0,1.224
bad,0,owner,married,yes_rec,fixed,100,0,2.75
bad,5,rent,single,no_rec,freelance,42,0,0.1125
good,4,owner,married,no_rec,fixed,251,4000,9.06
good,1,parents,single,no_rec,fixed,180,0,8.7
bad,10,parents,married,yes_rec,freelance,400,0,9.831325301
good,20,rent,married,no_rec,fixed,158,0,6.347368421
good,1,owner,married,no_rec,fixed,300,0,5.586206897
good,15,rent,separated,no_rec,fixed,90,0,1.38
good,12,owner,married,yes_rec,freelance,146,0,2.92173913
good,0,owner,married,yes_rec,fixed,255,0,7.2
good,5,owner,single,no_rec,freelance,250,0,9.214285714
good,6,owner,married,no_rec,freelance,50,0,0.3
good,6,rent,married,no_rec,fixed,150,0,4.5
good,1,owner,married,yes_rec,freelance,232,2900,7.9
good,35,other,widow,no_rec,fixed,190,0,12.4
good,9,rent,married,no_rec,fixed,178,0,4.107142857
good,12,owner,married,yes_rec,fixed,254,2900,7.5
good,20,rent,single,no_rec,fixed,110,0,3.24
bad,15,owner,married,no_rec,freelance,70,1728,-0.486109091
bad,3,rent,married,yes_rec,fixed,100,0,0.9
good,2,owner,married,yes_rec,fixed,137,350,3.675
good,4,rent,married,no_rec,freelance,258,0,5.427692308
good,10,owner,married,yes_rec,fixed,242,0,7.04516129
good,9,owner,married,no_rec,fixed,85,0,-0.217391304
bad,35,owner,married,no_rec,freelance,179,0,3.710769231
good,1,rent,married,no_rec,fixed,125,0,3.445714286
good,30,parents,married,no_rec,freelance,500,0,16.4
good,12,other,married,no_rec,fixed,140,0,2.909090909
bad,1,rent,married,no_rec,fixed,70,0,0.9
good,3,rent,married,no_rec,fixed,150,0,7.714285714
bad,15,owner,married,yes_rec,fixed,245,0,14.88
good,2,owner,married,no_rec,freelance,193,0,6.156521739
good,4,parents,single,no_rec,fixed,110,0,4.864864865
good,4,rent,married,no_rec,fixed,70,0,1.08
good,2,rent,married,no_rec,partime,115,0,1.344
bad,6,parents,single,yes_rec,fixed,85,0,2.181818182
good,6,rent,single,no_rec,fixed,400,0,18.9
good,6,parents,single,no_rec,fixed,130,0,3.5625
good,15,rent,married,no_rec,freelance,120,0,0.28173913
good,1,rent,married,yes_rec,fixed,250,0,3.789473684
good,16,owner,married,no_rec,fixed,108,0,3.168
good,12,owner,married,no_rec,freelance,225,900,8.46
bad,2,owner,married,no_rec,partime,300,0,7.02
good,20,owner,married,no_rec,fixed,250,0,7.777777778
good,2,owner,single,no_rec,freelance,150,0,3.45
bad,4,owner,married,no_rec,freelance,156,2000,3.253333333
bad,15,rent,married,yes_rec,fixed,319,0,7.066666667
bad,20,rent,married,no_rec,fixed,100,0,0.633802817
good,4,rent,single,no_rec,fixed,51,0,0.44
good,12,owner,married,no_rec,fixed,145,0,6
good,10,rent,single,no_rec,fixed,168,0,6.550588235
good,1,rent,married,no_rec,fixed,54,0,-0.425806452
good,3,rent,married,no_rec,fixed,100,0,0.72
good,12,parents,married,no_rec,fixed,115,0,3.3
bad,0,owner,separated,no_rec,freelance,209,4000,3.573333333
good,10,owner,married,no_rec,fixed,180,1200,5.184
bad,3,parents,single,no_rec,fixed,63,0,2.1
good,5,owner,married,no_rec,fixed,130,0,3.536842105
good,20,owner,married,no_rec,fixed,170,0,5.076923077
good,3,owner,single,no_rec,fixed,157,0,4.88
bad,0,other,single,no_rec,freelance,79,0,1.2672
bad,9,owner,married,no_rec,fixed,64,0,-1.478672986
bad,0,other,married,no_rec,partime,99,0,2.314285714
good,0,owner,widow,no_rec,others,35,200,-0.147692308
good,15,other,married,no_rec,fixed,150,0,1.285714286
good,4,owner,married,no_rec,fixed,65,0,0.685714286
good,5,parents,single,no_rec,fixed,100,0,2.34
good,11,rent,married,no_rec,fixed,160,0,6.9
bad,20,other,married,no_rec,others,215,0,5.8125
good,4,owner,married,no_rec,fixed,112,0,2.368
bad,2,other,married,no_rec,partime,126,0,3.351724138
good,14,owner,married,no_rec,fixed,150,0,3.789473684
good,4,owner,single,no_rec,fixed,136,0,5.386666667
good,10,owner,widow,no_rec,freelance,123,0,4.254545455
bad,12,owner,married,no_rec,fixed,80,0,-0.375
good,6,owner,married,no_rec,freelance,72,0,0.736363636
good,14,priv,married,no_rec,fixed,110,400,6.133333333
bad,5,rent,married,no_rec,fixed,111,0,3.3
bad,5,parents,single,no_rec,partime,60,0,1.8
bad,0,other,married,no_rec,fixed,184,0,3.737142857
bad,0,other,married,yes_rec,fixed,104,0,2.528571429
bad,30,owner,married,yes_rec,freelance,290,0,11.05714286
bad,1,priv,single,yes_rec,fixed,173,0,6.624
good,20,owner,married,no_rec,fixed,125,0,2.34
good,2,parents,single,no_rec,partime,60,0,1.132075472
good,0,priv,married,no_rec,partime,160,0,4.25
bad,3,rent,married,no_rec,partime,126,0,1.956923077
good,6,owner,married,yes_rec,fixed,148,4090,3.3912
good,11,owner,married,no_rec,fixed,170,435,2.9008
good,6,rent,married,no_rec,fixed,230,0,7.776
good,9,owner,married,no_rec,freelance,166,1500,4.044444444
bad,9,owner,separated,yes_rec,fixed,67,0,2.4
bad,2,rent,single,yes_rec,fixed,190,0,4.894736842
good,18,owner,married,no_rec,fixed,80,0,0.9
bad,10,rent,married,no_rec,partime,60,0,-0.576
good,1,parents,single,no_rec,fixed,91,0,3.733333333
good,0,parents,single,no_rec,partime,96,0,2.091428571
good,3,parents,married,no_rec,fixed,180,0,5.25
good,40,owner,married,no_rec,freelance,130,0,6.72
good,4,owner,married,no_rec,partime,67,2000,0.12
bad,14,owner,married,no_rec,fixed,100,0,1.239669421
good,5,owner,married,no_rec,fixed,830,0,23.1
good,11,owner,married,no_rec,fixed,125,700,3.369230769
good,1,owner,married,no_rec,freelance,30,0,-1.6
bad,6,rent,married,no_rec,others,237,0,5.133036283
good,13,parents,married,no_rec,fixed,152,0,6.133333333
good,2,owner,married,no_rec,fixed,95,0,2.8
good,10,rent,married,no_rec,fixed,139,0,6.5
bad,0,parents,single,no_rec,freelance,145,0,2.823529412
bad,0,other,married,yes_rec,freelance,300,0,3.06
good,12,owner,married,no_rec,fixed,135,0,3.272727273
good,4,parents,single,no_rec,fixed,80,0,2.25
good,22,owner,married,no_rec,fixed,100,0,3.2
bad,4,owner,married,no_rec,fixed,275,1200,0.545
bad,2,owner,married,yes_rec,fixed,250,7000,3.456
good,3,owner,married,no_rec,fixed,125,0,2.25
bad,18,owner,married,no_rec,fixed,100,0,0.342857143
bad,4,rent,married,yes_rec,fixed,130,0,0.8
good,14,other,married,yes_rec,fixed,131,0,2.8
good,4,owner,married,no_rec,freelance,350,3000,9.176470588
good,5,parents,married,no_rec,freelance,538,0,20.48571429
good,3,parents,married,no_rec,freelance,276,0,4.824
good,3,parents,single,no_rec,fixed,107,0,6.171428571
bad,7,rent,married,no_rec,freelance,105,0,3.272727273
good,15,owner,widow,no_rec,fixed,156,0,9.514285714
good,18,owner,married,no_rec,fixed,110,600,0.622222222
good,27,owner,married,no_rec,fixed,260,500,11.7
good,2,owner,married,no_rec,partime,34,0,-0.66
good,5,rent,married,no_rec,fixed,81,0,1.17
bad,1,owner,married,no_rec,partime,76,550,-0.3375
good,6,other,married,no_rec,fixed,98,0,3.8
bad,0,owner,married,no_rec,freelance,174,0,1.002857143
good,22,owner,married,no_rec,fixed,132,1500,2.442857143
good,5,parents,single,no_rec,fixed,105,2350,1.674
good,3,owner,married,no_rec,fixed,300,0,12.73584906
good,1,parents,married,no_rec,fixed,117,0,4.5
good,20,other,married,no_rec,fixed,119,0,2.723076923
good,0,owner,married,no_rec,fixed,140,0,3.428571429
bad,1,parents,single,no_rec,fixed,70,0,1.68
good,8,owner,single,no_rec,freelance,265,0,11.5
good,12,rent,married,no_rec,fixed,180,0,2.295
good,1,owner,married,no_rec,partime,62,0,0.24
good,5,priv,single,no_rec,freelance,189,3900,2.76
bad,1,rent,single,no_rec,fixed,75,0,1.92
bad,0,parents,single,no_rec,partime,70,0,2.333333333
good,10,owner,married,no_rec,fixed,188,0,6.78
good,5,parents,single,no_rec,fixed,150,0,4.14
good,13,owner,married,no_rec,fixed,124,0,5.417142857
good,3,parents,single,no_rec,fixed,113,0,4.533333333
good,15,other,married,no_rec,fixed,98,0,1.104
good,6,parents,single,no_rec,fixed,184,0,4.207058824
good,12,priv,married,yes_rec,fixed,195,200,5.373913043
good,2,rent,married,no_rec,others,159,0,3.713684211
bad,2,priv,married,yes_rec,freelance,959,500,18.72
good,20,rent,married,no_rec,freelance,170,0,2.955789474
good,1,parents,single,no_rec,fixed,28,0,-0.42
bad,2,rent,married,no_rec,freelance,268,0,5.691428571
bad,0,owner,married,no_rec,partime,155,1641,4.7154
good,24,rent,married,no_rec,fixed,240,0,8.32
good,0,owner,married,yes_rec,fixed,500,0,13.66666667
bad,4,owner,married,no_rec,fixed,135,0,3.680981595
bad,3,parents,single,no_rec,partime,225,0,10.08849558
good,3,owner,married,no_rec,freelance,100,0,1.65
good,30,owner,married,no_rec,fixed,190,0,5.85
bad,1,owner,married,no_rec,freelance,200,0,6
good,4,rent,married,no_rec,fixed,154,0,2.94
good,13,owner,married,no_rec,fixed,210,0,9
bad,4,rent,married,yes_rec,fixed,145,0,4.707692308
bad,22,owner,married,no_rec,fixed,210,0,3.428571429
bad,1,parents,married,yes_rec,partime,102,0,3.654545455
bad,10,rent,married,no_rec,freelance,91,0,2.76
good,0,owner,married,no_rec,fixed,75,0,-2.7
good,0,owner,married,no_rec,freelance,150,1500,4.32
good,1,parents,single,no_rec,fixed,120,0,3.06
bad,15,rent,married,yes_rec,freelance,36,0,-1.460869565
good,15,owner,married,no_rec,freelance,129,0,1.404
good,6,parents,married,no_rec,fixed,125,0,5.333333333
good,8,other,married,no_rec,fixed,156,0,3.534545455
bad,12,owner,married,no_rec,fixed,72,1300,-0.08
good,8,other,married,no_rec,fixed,166,0,1.899130435
bad,1,parents,single,no_rec,partime,75,0,4.114285714
good,22,owner,married,no_rec,fixed,125,400,2.976
good,20,rent,married,no_rec,freelance,250,0,9
good,25,owner,married,no_rec,fixed,128,0,1.992
good,11,owner,married,no_rec,fixed,155,0,3.42
good,4,owner,married,no_rec,fixed,459,9700,30.2
good,9,owner,married,no_rec,fixed,360,4000,6.917647059
bad,1,rent,married,no_rec,fixed,100,0,0.9
good,10,rent,married,no_rec,fixed,80,0,4.05
good,4,owner,married,no_rec,fixed,250,2000,10.5
good,24,other,married,no_rec,fixed,105,0,3.456
good,30,owner,married,yes_rec,freelance,300,1300,5.956363636
good,1,other,married,no_rec,freelance,137,0,6.16
good,20,owner,married,no_rec,fixed,110,0,1.92
good,1,owner,single,no_rec,fixed,127,0,3.896470588
bad,13,owner,separated,no_rec,fixed,56,1500,0.288
good,1,owner,married,no_rec,fixed,75,0,-0.9
good,2,owner,widow,no_rec,others,52,0,1.53
good,0,parents,single,no_rec,fixed,100,0,3.9
good,14,rent,married,no_rec,fixed,170,0,7.081967213
good,6,priv,single,no_rec,fixed,150,3800,4.62
good,17,owner,married,no_rec,fixed,188,1000,2.06
good,8,priv,married,yes_rec,fixed,175,0,7.578947368
good,4,parents,married,no_rec,fixed,64,0,0.991304348
bad,1,parents,single,no_rec,partime,110,0,4.153846154
good,13,owner,married,no_rec,fixed,186,0,4.452631579
good,19,owner,single,no_rec,fixed,140,0,2.166666667
good,12,owner,married,no_rec,freelance,200,0,5.314285714
good,13,owner,married,no_rec,fixed,135,3500,0.545454545
good,4,owner,married,no_rec,fixed,130,0,2.833333333
bad,0,owner,married,no_rec,freelance,200,0,2.185365854
good,6,parents,married,yes_rec,partime,33,0,-1.296
good,12,rent,married,no_rec,freelance,69,0,-1.08
good,11,owner,married,no_rec,fixed,90,0,3
good,31,owner,married,no_rec,fixed,175,1500,6
good,2,owner,married,no_rec,partime,197,300,2.176744186
bad,3,owner,married,no_rec,fixed,125,0,2.1
good,6,owner,married,yes_rec,freelance,170,1200,3.698181818
bad,10,rent,married,yes_rec,freelance,247,0,4.704
bad,0,other,married,yes_rec,others,250,0,9.461538462
good,20,owner,married,no_rec,fixed,130,0,2.933333333
good,8,other,married,yes_rec,fixed,207,0,5.28
bad,15,rent,married,yes_rec,freelance,65,0,-1.92
good,2,owner,married,yes_rec,freelance,180,560,4.340571429
bad,4,owner,married,no_rec,freelance,250,9300,6.651428571
good,1,owner,married,no_rec,others,129,0,5.195876289
bad,0,rent,married,no_rec,freelance,159,0,2.5875
bad,1,other,single,no_rec,partime,116,0,3.534545455
good,9,owner,married,no_rec,fixed,88,0,0.78
good,11,rent,married,no_rec,partime,120,0,1.28
bad,2,rent,married,no_rec,fixed,100,0,2
good,0,owner,married,no_rec,fixed,100,0,3
bad,1,parents,single,no_rec,freelance,113,0,3.12
good,20,owner,married,yes_rec,freelance,80,0,-1.058823529
good,30,owner,married,no_rec,fixed,150,400,6.45
